,y,y_test
15091,7,0
15092,2,6
15093,3,6
15094,0,0
15095,3,6
15096,3,4
15097,2,6
15098,1,6
15099,5,6
15100,1,0
15101,1,6
15102,2,6
15103,5,3
15104,3,6
15105,5,3
15106,2,6
15107,5,6
15108,5,6
15109,3,3
15110,0,6
15111,1,3
15112,1,0
15113,3,6
15114,7,4
15115,2,0
15116,1,0
15117,7,0
15118,4,6
15119,5,6
15120,3,3
15121,6,6
15122,0,6
15123,6,6
15124,2,6
15125,3,3
15126,0,6
15127,0,0
15128,1,0
15129,5,6
15130,5,6
15131,1,3
15132,2,6
15133,1,0
15134,5,6
15135,6,6
15136,8,4
15137,6,4
15138,3,4
15139,2,6
15140,2,6
15141,3,6
15142,2,6
15143,1,0
15144,7,0
15145,3,6
15146,2,6
15147,4,6
15148,2,6
15149,0,6
15150,2,3
15151,5,6
15152,3,3
15153,4,3
15154,3,6
15155,5,6
15156,2,6
15157,2,0
15158,2,0
15159,4,6
15160,1,3
15161,6,4
15162,5,3
15163,1,0
15164,5,6
15165,7,0
15166,5,3
15167,1,6
15168,1,0
15169,1,3
15170,3,0
15171,6,6
15172,1,0
15173,2,6
15174,1,3
15175,6,3
15176,4,0
15177,0,3
15178,1,3
15179,2,6
15180,0,0
15181,2,3
15182,0,6
15183,1,0
15184,4,6
15185,6,6
15186,5,6
15187,2,0
15188,4,0
15189,1,6
15190,1,6
15191,0,6
15192,0,6
15193,5,3
15194,4,6
15195,1,6
15196,5,6
15197,2,0
15198,5,0
15199,2,0
15200,2,6
15201,2,0
15202,1,0
15203,5,3
15204,1,0
15205,1,3
15206,2,0
15207,5,3
15208,3,6
15209,1,0
15210,5,6
15211,0,0
15212,2,6
15213,1,0
15214,0,0
15215,6,4
15216,4,0
15217,5,6
15218,0,0
15219,5,6
15220,1,0
15221,5,6
15222,1,3
15223,8,6
15224,3,6
15225,7,4
15226,5,6
15227,8,0
15228,1,6
15229,1,3
15230,6,6
15231,0,6
15232,3,3
15233,0,4
15234,3,6
15235,1,6
15236,0,0
15237,2,3
15238,3,6
15239,1,0
15240,3,3
15241,1,3
15242,6,0
15243,1,6
15244,3,6
15245,1,6
15246,2,6
15247,3,6
15248,1,0
15249,1,6
15250,2,3
15251,4,6
15252,5,6
15253,2,6
15254,5,3
15255,5,6
15256,1,0
15257,2,3
15258,6,6
15259,5,6
15260,5,6
15261,0,6
15262,6,3
15263,2,0
15264,4,6
15265,4,3
15266,3,3
15267,6,6
15268,1,0
15269,0,0
15270,1,6
15271,5,6
15272,2,6
15273,1,6
15274,7,0
15275,6,3
15276,5,6
15277,0,4
15278,5,3
15279,4,0
15280,8,6
15281,1,3
15282,0,4
15283,2,0
15284,5,6
15285,5,6
15286,1,3
15287,2,0
15288,1,3
15289,2,0
15290,5,3
15291,1,3
15292,2,0
15293,3,6
15294,8,6
15295,3,3
15296,4,6
15297,1,6
15298,2,6
15299,2,6
15300,5,6
15301,2,3
15302,6,6
15303,3,3
15304,2,3
15305,3,6
15306,1,0
15307,3,6
15308,3,6
15309,1,0
15310,5,0
15311,5,6
15312,5,3
15313,3,6
15314,2,0
15315,5,6
15316,2,6
15317,6,3
15318,1,0
15319,1,6
15320,2,6
15321,5,0
15322,4,0
15323,6,3
15324,2,6
15325,2,6
15326,5,0
15327,4,6
15328,2,6
15329,0,3
15330,2,6
15331,5,6
15332,5,6
15333,3,0
15334,3,6
15335,5,3
15336,2,6
15337,5,6
15338,5,6
15339,4,0
15340,2,0
15341,5,6
15342,2,0
15343,6,0
15344,5,6
15345,6,4
15346,4,6
15347,4,0
15348,6,4
15349,8,4
15350,4,0
15351,5,6
15352,6,3
15353,5,6
15354,4,0
15355,3,3
15356,5,0
15357,5,3
15358,5,6
15359,5,3
15360,5,6
15361,4,0
15362,3,0
15363,6,6
15364,3,0
15365,0,4
15366,4,0
15367,6,6
15368,5,6
15369,5,6
15370,2,6
15371,6,3
15372,6,6
15373,5,3
15374,4,0
15375,2,6
15376,2,6
15377,2,6
15378,4,0
15379,2,6
15380,3,6
15381,4,0
15382,2,6
15383,6,3
15384,6,6
15385,0,6
15386,5,6
15387,0,3
15388,4,3
15389,5,6
15390,0,6
15391,8,0
15392,4,0
15393,2,0
15394,0,6
15395,0,6
15396,4,6
15397,5,0
15398,6,6
15399,6,3
15400,2,6
15401,2,0
15402,6,4
15403,6,6
15404,4,0
15405,4,6
15406,2,0
15407,5,0
15408,6,6
15409,3,3
15410,2,6
15411,4,0
15412,2,6
15413,3,3
15414,6,3
15415,5,6
15416,0,6
15417,8,6
15418,4,0
15419,6,6
15420,0,6
15421,6,6
15422,4,6
15423,4,6
15424,5,4
15425,3,6
15426,4,0
15427,3,0
15428,3,3
15429,4,0
15430,4,6
15431,4,0
15432,4,6
15433,4,0
15434,4,0
15435,5,6
15436,6,4
15437,2,6
15438,4,6
15439,2,0
15440,4,0
15441,2,6
15442,5,3
15443,5,0
15444,3,3
15445,3,6
15446,6,6
15447,5,6
15448,5,0
15449,5,6
15450,2,0
15451,2,6
15452,2,0
15453,5,0
15454,4,6
15455,0,0
15456,5,6
15457,4,0
15458,5,3
15459,4,0
15460,5,6
15461,6,4
15462,4,0
15463,2,6
15464,5,6
15465,6,3
15466,3,6
15467,6,4
15468,5,3
15469,4,6
15470,4,0
15471,4,3
15472,5,0
15473,5,3
15474,5,3
15475,4,3
15476,4,0
15477,2,0
15478,2,0
15479,2,0
15480,3,6
15481,4,0
15482,6,6
15483,4,0
15484,4,6
15485,3,3
15486,3,0
15487,3,0
15488,6,3
15489,2,6
15490,3,0
15491,4,3
15492,2,6
15493,5,6
15494,5,6
15495,5,6
15496,0,0
15497,2,6
15498,4,3
15499,2,6
15500,4,0
15501,4,6
15502,5,3
15503,2,6
15504,2,6
15505,6,4
15506,4,6
15507,6,6
15508,2,0
15509,4,6
15510,3,0
15511,4,6
15512,3,0
15513,5,3
15514,4,6
15515,4,6
15516,5,0
15517,5,6
15518,6,6
15519,4,6
15520,3,3
15521,6,6
15522,5,0
15523,5,4
15524,4,6
15525,4,6
15526,5,6
15527,4,0
15528,0,0
15529,5,0
15530,2,6
15531,5,6
15532,5,6
15533,3,0
15534,2,6
15535,5,6
15536,2,6
15537,5,6
15538,6,4
15539,3,3
15540,4,0
15541,2,6
15542,4,0
15543,5,6
15544,0,6
15545,6,6
15546,5,6
15547,5,6
15548,3,3
15549,4,6
15550,5,3
15551,2,6
15552,4,0
15553,3,3
15554,4,0
15555,4,0
15556,0,6
15557,4,3
15558,0,6
15559,3,6
15560,4,6
15561,8,6
15562,2,6
15563,4,6
15564,2,6
15565,3,6
15566,2,6
15567,2,6
15568,5,0
15569,6,6
15570,2,6
15571,3,6
15572,0,6
15573,5,3
15574,5,3
15575,4,0
15576,6,6
15577,4,0
15578,4,6
15579,3,0
15580,4,6
15581,5,3
15582,8,6
15583,2,6
15584,0,0
15585,2,6
15586,2,6
15587,4,0
15588,4,6
15589,0,3
15590,4,0
15591,3,0
15592,0,6
15593,2,0
15594,5,0
15595,3,6
15596,5,6
15597,5,6
15598,5,3
15599,6,4
15600,3,0
15601,3,0
15602,5,0
15603,2,6
15604,4,6
15605,3,3
15606,6,3
15607,5,6
15608,5,6
15609,2,6
15610,2,0
15611,3,0
15612,3,0
15613,0,0
15614,2,0
15615,2,0
15616,2,0
15617,4,0
15618,4,6
15619,2,6
15620,8,3
15621,2,6
15622,4,6
15623,2,0
15624,5,6
15625,5,6
15626,3,3
15627,5,6
15628,4,3
15629,0,4
15630,5,6
15631,6,6
15632,5,6
15633,0,6
15634,4,0
15635,4,6
15636,5,0
15637,4,3
15638,0,6
15639,5,0
15640,5,3
15641,3,6
15642,5,6
15643,2,6
15644,0,6
15645,3,3
15646,0,0
15647,2,0
15648,2,6
15649,5,6
15650,5,6
15651,3,0
15652,6,6
15653,5,0
15654,3,0
15655,5,6
15656,3,6
15657,5,0
15658,6,6
15659,8,6
15660,2,6
15661,5,0
15662,3,6
15663,6,6
15664,5,6
15665,3,3
15666,5,6
15667,6,6
15668,4,0
15669,5,3
15670,2,6
15671,2,0
15672,5,6
15673,5,6
15674,5,6
15675,5,4
15676,4,0
15677,5,6
15678,3,6
15679,6,6
15680,4,0
15681,0,6
15682,3,6
15683,0,6
15684,0,6
15685,4,0
15686,6,6
15687,5,3
15688,0,6
15689,4,0
15690,2,6
15691,5,6
15692,2,0
15693,2,6
15694,5,0
15695,5,6
15696,5,6
15697,8,6
15698,3,0
15699,6,3
15700,4,6
15701,4,0
15702,5,6
15703,5,3
15704,5,6
15705,3,0
15706,2,6
15707,4,6
15708,8,3
15709,4,3
15710,5,3
15711,5,6
15712,5,6
15713,4,0
15714,5,3
15715,0,6
15716,5,6
15717,3,0
15718,3,3
15719,4,6
15720,4,0
15721,4,6
15722,6,6
15723,2,0
15724,2,6
15725,3,6
15726,5,6
15727,4,0
15728,5,6
15729,3,3
15730,6,6
15731,5,6
15732,3,0
15733,4,6
15734,6,6
15735,4,6
15736,3,3
15737,4,0
15738,5,6
15739,3,0
15740,3,6
15741,6,3
15742,3,6
15743,4,3
15744,4,3
15745,0,0
15746,5,6
15747,5,6
15748,6,6
15749,5,0
15750,6,6
15751,5,3
15752,2,6
15753,6,6
15754,4,0
15755,6,6
15756,5,6
15757,5,6
15758,4,6
15759,5,6
15760,6,6
15761,6,4
15762,0,6
15763,5,0
15764,0,4
15765,0,6
15766,0,0
15767,3,0
15768,5,3
15769,4,3
15770,3,0
15771,3,3
15772,4,6
15773,3,3
15774,5,3
15775,4,6
15776,3,6
15777,4,6
15778,2,6
15779,4,0
15780,3,3
15781,6,6
15782,5,3
15783,3,3
15784,6,6
15785,4,0
15786,0,0
15787,5,6
15788,4,6
15789,5,3
15790,0,6
15791,4,0
15792,2,0
15793,5,6
15794,6,4
15795,3,3
15796,0,6
15797,5,6
15798,6,4
15799,2,6
15800,4,6
15801,5,6
15802,4,6
15803,2,6
15804,5,6
15805,4,0
15806,0,0
15807,4,3
15808,3,0
15809,0,6
15810,0,6
15811,3,3
15812,0,4
15813,8,3
15814,3,0
15815,6,3
15816,8,0
15817,2,6
15818,5,0
15819,6,6
15820,6,6
15821,4,3
15822,0,4
15823,0,6
15824,5,6
15825,3,6
15826,3,3
15827,3,0
15828,6,3
15829,5,6
15830,5,6
15831,2,6
15832,6,4
15833,3,0
15834,6,6
15835,5,6
15836,2,6
15837,4,0
15838,0,6
15839,4,6
15840,3,6
15841,5,6
15842,5,6
15843,5,3
15844,2,0
15845,2,6
15846,6,6
15847,5,0
15848,3,0
15849,2,0
15850,4,6
15851,4,6
15852,5,0
15853,3,6
15854,0,0
15855,5,6
15856,5,6
15857,4,0
15858,5,0
15859,6,3
15860,0,6
15861,0,6
15862,4,3
15863,5,6
15864,4,0
15865,5,6
15866,6,6
15867,3,0
15868,6,6
15869,6,4
15870,4,0
15871,5,3
15872,2,6
15873,4,0
15874,4,6
15875,4,6
15876,6,6
15877,2,0
15878,5,3
15879,4,0
15880,4,6
15881,4,6
15882,5,6
15883,4,6
15884,6,6
15885,2,0
15886,6,4
15887,0,6
15888,5,6
15889,3,3
15890,0,6
15891,5,6
15892,2,6
15893,5,6
15894,4,0
15895,4,0
15896,6,6
15897,2,6
15898,5,6
15899,3,3
15900,5,6
15901,6,6
15902,5,6
15903,8,6
15904,4,0
15905,3,0
15906,5,0
15907,0,6
15908,4,6
15909,3,6
15910,4,6
15911,4,6
15912,6,4
15913,8,6
15914,3,3
15915,3,6
15916,3,6
15917,5,6
15918,4,0
15919,3,6
15920,4,0
15921,3,6
15922,5,6
15923,3,6
15924,0,6
15925,2,0
15926,4,3
15927,4,0
15928,4,3
15929,5,6
15930,6,4
15931,6,4
15932,3,3
15933,5,6
15934,4,6
15935,6,3
15936,2,6
15937,5,6
15938,0,0
15939,0,6
15940,5,6
15941,5,4
15942,5,0
15943,5,6
15944,0,3
15945,4,6
15946,5,6
15947,5,6
15948,2,6
15949,3,0
15950,3,0
15951,5,0
15952,5,6
15953,2,6
15954,4,6
15955,5,3
15956,3,6
15957,3,0
15958,5,3
15959,5,6
15960,2,0
15961,5,3
15962,3,0
15963,4,6
15964,2,0
15965,6,3
15966,0,6
15967,5,6
15968,4,0
15969,5,0
15970,8,0
15971,2,6
15972,5,6
15973,0,3
15974,2,6
15975,4,0
15976,6,6
15977,0,6
15978,8,6
15979,2,0
15980,5,3
15981,2,6
15982,5,3
15983,2,0
15984,5,6
15985,5,0
15986,5,3
15987,0,0
15988,3,3
15989,4,6
15990,2,6
15991,2,6
15992,4,6
15993,6,3
15994,4,6
15995,6,6
15996,0,6
15997,0,3
15998,2,6
15999,4,0
16000,3,6
16001,6,6
16002,6,6
16003,5,6
16004,4,6
16005,4,3
16006,5,0
16007,6,3
16008,5,0
16009,4,6
16010,3,6
16011,2,0
16012,2,0
16013,5,6
16014,6,3
16015,5,0
16016,3,0
16017,2,6
16018,2,6
16019,5,6
16020,2,6
16021,3,6
16022,2,6
16023,5,6
16024,3,6
16025,5,4
16026,3,6
16027,3,0
16028,4,0
16029,2,0
16030,5,0
16031,2,6
16032,0,0
16033,4,0
16034,3,0
16035,4,0
16036,2,0
16037,4,0
16038,5,6
16039,5,6
16040,6,6
16041,4,6
16042,4,6
16043,5,6
16044,5,0
16045,3,6
16046,5,6
16047,4,0
16048,6,6
16049,2,0
16050,4,0
16051,2,6
16052,4,3
16053,5,0
16054,6,6
16055,4,0
16056,5,6
16057,0,6
16058,5,0
16059,2,6
16060,2,0
16061,0,0
16062,3,0
16063,2,0
16064,6,4
16065,3,0
16066,6,3
16067,2,6
16068,4,3
16069,2,0
16070,5,6
16071,3,6
16072,4,6
16073,8,3
16074,3,3
16075,2,6
16076,2,0
16077,5,6
16078,4,0
16079,4,0
16080,5,3
16081,0,0
16082,5,6
16083,6,4
16084,5,0
16085,0,6
16086,5,3
16087,3,3
16088,4,6
16089,3,6
16090,6,3
16091,5,6
16092,0,6
16093,3,6
16094,3,6
16095,4,6
16096,3,0
16097,4,0
16098,2,6
16099,6,4
16100,2,0
16101,3,6
16102,3,0
16103,6,4
16104,2,0
16105,6,6
16106,6,6
16107,2,6
16108,5,3
16109,2,6
16110,4,3
16111,4,6
16112,6,3
16113,2,0
16114,4,0
16115,3,6
16116,2,6
16117,4,6
16118,4,6
16119,4,6
16120,4,0
16121,8,6
16122,5,6
16123,3,3
16124,6,6
16125,4,6
16126,4,0
16127,5,6
16128,6,4
16129,4,0
16130,4,6
16131,2,6
16132,0,6
16133,0,4
16134,5,6
16135,6,6
16136,3,3
16137,0,3
16138,5,3
16139,5,0
16140,2,6
16141,5,3
16142,4,3
16143,0,6
16144,5,3
16145,5,6
16146,5,6
16147,3,6
16148,5,6
16149,5,6
16150,5,0
16151,6,3
16152,3,0
16153,3,6
16154,5,3
16155,5,3
16156,2,0
16157,4,6
16158,5,0
16159,5,6
16160,0,6
16161,2,6
16162,0,6
16163,2,6
16164,0,0
16165,5,6
16166,5,3
16167,4,0
16168,4,0
16169,2,6
16170,0,6
16171,6,4
16172,5,6
16173,5,6
16174,4,6
16175,0,6
16176,6,6
16177,4,0
16178,4,6
16179,6,6
16180,3,6
16181,0,0
16182,5,6
16183,3,0
16184,2,0
16185,4,0
16186,4,0
16187,6,6
16188,4,0
16189,6,4
16190,2,0
16191,5,0
16192,3,6
16193,0,0
16194,6,4
16195,2,6
16196,5,6
16197,4,0
16198,5,6
16199,3,3
16200,4,0
16201,0,6
16202,2,6
16203,0,0
16204,5,6
16205,5,6
16206,3,0
16207,5,3
16208,0,6
16209,6,6
16210,5,6
16211,2,6
16212,4,0
16213,2,6
16214,3,6
16215,5,3
16216,5,3
16217,0,0
16218,8,6
16219,5,6
16220,3,6
16221,5,6
16222,2,6
16223,5,6
16224,5,6
16225,6,4
16226,6,6
16227,4,6
16228,3,6
16229,5,6
16230,3,6
16231,8,3
16232,0,0
16233,5,0
16234,4,6
16235,0,0
16236,6,0
16237,6,4
16238,2,6
16239,6,3
16240,5,0
16241,4,6
16242,2,0
16243,6,0
16244,8,0
16245,2,0
16246,5,0
16247,2,6
16248,3,6
16249,0,0
16250,6,6
16251,4,0
16252,2,6
16253,3,0
16254,0,6
16255,8,6
16256,4,4
16257,6,6
16258,5,6
16259,5,6
16260,6,4
16261,0,6
16262,2,0
16263,5,6
16264,5,6
16265,4,4
16266,5,0
16267,5,6
16268,2,0
16269,2,3
16270,6,3
16271,6,4
16272,3,6
16273,3,4
16274,3,6
16275,2,0
16276,4,6
16277,3,6
16278,6,3
16279,4,0
16280,6,0
16281,0,6
16282,4,0
16283,3,6
16284,3,0
16285,2,6
16286,4,4
16287,5,6
16288,5,6
16289,3,3
16290,6,6
16291,4,6
16292,2,0
16293,4,6
16294,2,6
16295,5,6
16296,6,3
16297,6,0
16298,6,0
16299,6,3
16300,4,4
16301,6,3
16302,5,3
16303,3,6
16304,4,0
16305,6,0
16306,0,0
16307,6,4
16308,0,4
16309,2,6
16310,0,4
16311,5,6
16312,3,6
16313,2,6
16314,4,6
16315,3,0
16316,4,6
16317,5,6
16318,3,4
16319,4,6
16320,6,0
16321,0,0
16322,5,3
16323,5,6
16324,6,3
16325,5,3
16326,0,6
16327,5,6
16328,6,3
16329,4,6
16330,4,6
16331,4,6
16332,5,6
16333,4,0
16334,2,0
16335,2,3
16336,0,6
16337,2,0
16338,4,3
16339,5,6
16340,4,6
16341,2,0
16342,5,0
16343,6,6
16344,6,4
16345,6,4
16346,6,3
16347,0,0
16348,6,4
16349,2,0
16350,5,0
16351,3,3
16352,0,3
16353,8,4
16354,6,3
16355,6,0
16356,5,6
16357,6,3
16358,5,3
16359,4,4
16360,3,0
16361,4,6
16362,3,0
16363,2,6
16364,3,6
16365,6,6
16366,5,6
16367,0,6
16368,0,3
16369,2,0
16370,4,4
16371,6,3
16372,6,4
16373,2,3
16374,6,3
16375,5,6
16376,6,4
16377,4,6
16378,6,4
16379,4,6
16380,5,6
16381,2,6
16382,0,6
16383,0,6
16384,4,4
16385,3,6
16386,5,6
16387,6,3
16388,2,0
16389,5,3
16390,3,0
16391,5,6
16392,3,6
16393,0,3
16394,0,3
16395,4,6
16396,5,6
16397,3,3
16398,4,0
16399,2,6
16400,8,6
16401,0,6
16402,3,6
16403,3,3
16404,4,6
16405,0,6
16406,2,0
16407,6,0
16408,5,3
16409,4,6
16410,5,6
16411,6,0
16412,4,3
16413,4,0
16414,4,6
16415,5,3
16416,3,6
16417,3,3
16418,3,3
16419,4,6
16420,2,0
16421,3,6
16422,5,6
16423,6,3
16424,3,6
16425,6,6
16426,0,6
16427,4,4
16428,2,0
16429,5,0
16430,6,6
16431,2,3
16432,6,0
16433,6,0
16434,3,6
16435,3,6
16436,6,4
16437,6,0
16438,5,6
16439,4,4
16440,6,4
16441,0,4
16442,2,0
16443,5,0
16444,4,0
16445,5,6
16446,5,6
16447,2,6
16448,6,0
16449,5,6
16450,2,0
16451,6,4
16452,5,0
16453,3,3
16454,3,6
16455,3,0
16456,5,6
16457,5,6
16458,6,0
16459,3,6
16460,3,6
16461,0,6
16462,4,6
16463,4,6
16464,4,4
16465,8,6
16466,4,6
16467,3,6
16468,4,6
16469,6,0
16470,6,0
16471,3,6
16472,0,3
16473,5,0
16474,0,6
16475,0,3
16476,4,0
16477,8,6
16478,3,6
16479,4,6
16480,4,0
16481,0,3
16482,4,3
16483,5,6
16484,6,3
16485,2,6
16486,6,3
16487,4,3
16488,5,0
16489,2,0
16490,6,0
16491,8,6
16492,4,3
16493,6,3
16494,6,4
16495,3,0
16496,6,3
16497,4,6
16498,5,6
16499,2,6
16500,4,0
16501,2,6
16502,4,6
16503,5,6
16504,6,3
16505,4,6
16506,4,0
16507,2,0
16508,2,0
16509,4,3
16510,2,6
16511,2,0
16512,6,3
16513,2,6
16514,4,3
16515,4,6
16516,2,0
16517,4,6
16518,4,4
16519,4,4
16520,3,3
16521,3,3
16522,6,4
16523,4,6
16524,5,6
16525,2,6
16526,5,6
16527,2,0
16528,6,4
16529,4,6
16530,4,6
16531,5,6
16532,6,0
16533,2,0
16534,2,0
16535,4,3
16536,5,6
16537,0,6
16538,0,6
16539,5,0
16540,4,3
16541,6,3
16542,5,3
16543,5,6
16544,6,3
16545,6,4
16546,6,0
16547,0,6
16548,2,0
16549,0,3
16550,3,0
16551,2,0
16552,0,6
16553,0,6
16554,2,0
16555,5,0
16556,5,3
16557,3,6
16558,0,6
16559,4,0
16560,0,6
16561,3,3
16562,8,0
16563,2,0
16564,3,6
16565,0,0
16566,4,0
16567,6,3
16568,5,0
16569,2,0
16570,4,6
16571,4,6
16572,0,4
16573,6,4
16574,0,6
16575,4,6
16576,6,4
16577,0,6
16578,6,6
16579,3,6
16580,5,6
16581,5,3
16582,0,3
16583,5,6
16584,3,0
16585,2,0
16586,2,0
16587,4,6
16588,0,4
16589,6,6
16590,5,3
16591,4,4
16592,0,6
16593,0,4
16594,0,0
16595,5,0
16596,5,6
16597,6,0
16598,6,4
16599,6,6
16600,6,4
16601,3,6
16602,3,3
16603,6,3
16604,0,3
16605,4,6
16606,6,6
16607,2,0
16608,2,6
16609,5,6
16610,4,0
16611,3,6
16612,3,6
16613,4,6
16614,0,0
16615,0,6
16616,4,6
16617,0,6
16618,2,0
16619,5,6
16620,3,4
16621,2,0
16622,3,4
16623,3,6
16624,6,3
16625,6,6
16626,6,4
16627,6,4
16628,6,0
16629,3,6
16630,6,4
16631,4,0
16632,6,3
16633,6,4
16634,4,4
16635,5,0
16636,2,6
16637,4,6
16638,4,6
16639,3,3
16640,0,3
16641,6,0
16642,2,6
16643,2,6
16644,2,6
16645,5,6
16646,6,3
16647,3,3
16648,6,3
16649,8,3
16650,5,6
16651,4,4
16652,4,6
16653,6,3
16654,3,6
16655,2,3
16656,3,0
16657,4,3
16658,4,6
16659,2,3
16660,2,0
16661,5,6
16662,3,3
16663,0,6
16664,5,6
16665,3,0
16666,4,3
16667,0,4
16668,0,0
16669,0,0
16670,5,6
16671,3,6
16672,6,6
16673,0,0
16674,3,6
16675,4,3
16676,4,6
16677,6,4
16678,4,0
16679,6,3
16680,6,0
16681,6,3
16682,3,0
16683,3,6
16684,5,6
16685,4,0
16686,6,6
16687,0,6
16688,5,3
16689,0,6
16690,0,4
16691,5,0
16692,4,6
16693,6,4
16694,5,6
16695,2,6
16696,6,6
16697,0,4
16698,0,4
16699,4,6
16700,4,6
16701,5,3
16702,8,0
16703,4,0
16704,4,0
16705,2,6
16706,5,3
16707,4,0
16708,3,0
16709,6,4
16710,5,3
16711,3,3
16712,5,6
16713,5,6
16714,8,0
16715,2,6
16716,5,6
16717,6,6
16718,4,6
16719,5,6
16720,5,3
16721,6,6
16722,6,4
16723,4,3
16724,2,6
16725,4,4
16726,6,3
16727,0,6
16728,3,0
16729,5,6
16730,4,0
16731,0,6
16732,8,6
16733,4,6
16734,3,3
16735,2,3
16736,2,0
16737,2,6
16738,5,6
16739,5,6
16740,6,6
16741,5,0
16742,2,6
16743,5,3
16744,5,3
16745,5,6
16746,4,6
16747,6,4
16748,4,6
16749,3,6
16750,3,3
16751,5,6
16752,0,3
16753,0,6
16754,6,4
16755,4,3
16756,4,6
16757,2,6
16758,6,3
16759,6,3
16760,4,6
16761,5,6
16762,0,0
16763,2,0
16764,5,0
16765,5,6
16766,5,6
16767,5,3
16768,3,3
16769,4,4
16770,3,6
16771,0,3
16772,3,0
16773,6,6
16774,3,3
16775,6,3
16776,0,0
16777,5,6
16778,2,0
16779,6,4
16780,5,0
16781,2,6
16782,6,6
16783,2,0
16784,2,0
16785,0,6
16786,0,6
16787,3,3
16788,4,6
16789,5,3
16790,5,6
16791,4,6
16792,3,6
16793,4,0
16794,2,0
16795,5,6
16796,5,6
16797,4,6
16798,3,4
16799,3,6
16800,4,6
16801,6,6
16802,3,4
16803,6,4
16804,3,6
16805,6,0
16806,5,3
16807,5,6
16808,2,0
16809,6,0
16810,6,6
16811,4,6
16812,0,0
16813,2,0
16814,6,3
16815,3,4
16816,5,6
16817,0,6
16818,3,6
16819,2,6
16820,5,6
16821,5,0
16822,3,3
16823,8,6
16824,4,6
16825,5,3
16826,5,6
16827,4,3
16828,6,0
16829,4,0
16830,6,6
16831,0,6
16832,2,6
16833,5,3
16834,4,6
16835,2,6
16836,2,6
16837,3,6
16838,4,0
16839,3,6
16840,6,4
16841,6,6
16842,2,0
16843,2,0
16844,3,6
16845,8,6
16846,2,0
16847,5,6
16848,5,6
16849,5,6
16850,2,0
16851,6,4
16852,0,0
16853,4,6
16854,2,0
16855,4,6
16856,4,6
16857,3,0
16858,6,4
16859,4,4
16860,0,4
16861,0,6
16862,5,6
16863,5,6
16864,3,3
16865,5,3
16866,4,0
16867,0,6
16868,2,0
16869,2,6
16870,6,4
16871,6,6
16872,5,0
16873,5,0
16874,4,0
16875,4,6
16876,6,3
16877,5,6
16878,6,0
16879,3,4
16880,5,6
16881,3,0
16882,5,3
16883,2,0
16884,3,4
16885,4,4
16886,2,0
16887,4,4
16888,4,3
16889,2,0
16890,0,6
16891,6,0
16892,4,0
16893,2,3
16894,4,0
16895,3,3
16896,5,6
16897,3,3
16898,4,6
16899,6,4
16900,4,6
16901,6,4
16902,0,6
16903,0,3
16904,5,6
16905,5,6
16906,3,4
16907,3,0
16908,4,6
16909,0,0
16910,0,0
16911,6,6
16912,3,6
16913,6,3
16914,0,6
16915,4,0
16916,5,3
16917,4,6
16918,0,0
16919,2,3
16920,2,0
16921,3,0
16922,4,6
16923,6,4
16924,6,6
16925,4,3
16926,3,6
16927,2,0
16928,3,3
16929,8,6
16930,6,4
16931,2,0
16932,3,3
16933,3,0
16934,5,3
16935,5,6
16936,4,6
16937,2,0
16938,2,0
16939,8,3
16940,3,6
16941,1,0
16942,6,6
16943,3,6
16944,0,6
16945,5,6
16946,4,0
16947,3,6
16948,6,3
16949,5,6
16950,6,3
16951,6,0
16952,5,6
16953,4,0
16954,5,6
16955,3,3
16956,4,4
16957,3,6
16958,5,0
16959,5,6
16960,6,0
16961,4,3
16962,5,6
16963,2,6
16964,2,6
16965,5,6
16966,6,3
16967,2,0
16968,8,0
16969,0,0
16970,6,6
16971,6,6
16972,0,6
16973,5,0
16974,3,3
16975,5,6
16976,5,6
16977,0,6
16978,2,0
16979,4,4
16980,6,0
16981,3,3
16982,5,6
16983,6,4
16984,3,0
16985,4,6
16986,6,4
16987,3,6
16988,2,6
16989,7,0
16990,3,0
16991,6,0
16992,0,6
16993,2,0
16994,3,6
16995,6,0
16996,6,6
16997,5,6
16998,3,3
16999,5,3
17000,4,3
17001,6,3
17002,6,3
17003,0,0
17004,4,4
17005,5,4
17006,2,6
17007,5,3
17008,3,6
17009,6,4
17010,0,0
17011,5,0
17012,2,6
17013,6,6
17014,2,3
17015,3,3
17016,2,0
17017,2,3
17018,6,3
17019,6,4
17020,6,0
17021,3,0
17022,4,6
17023,2,6
17024,3,6
17025,0,6
17026,0,0
17027,3,6
17028,5,6
17029,3,0
17030,5,6
17031,3,6
17032,5,6
17033,6,3
17034,3,0
17035,5,6
17036,5,6
17037,3,0
17038,5,0
17039,3,3
17040,5,6
17041,6,0
17042,3,0
17043,6,3
17044,3,3
17045,5,6
17046,6,3
17047,3,0
17048,6,3
17049,4,0
17050,4,4
17051,4,4
17052,3,6
17053,6,3
17054,7,0
17055,6,3
17056,6,6
17057,7,0
17058,0,0
17059,3,6
17060,6,3
17061,4,0
17062,2,6
17063,4,4
17064,5,6
17065,3,3
17066,5,6
17067,2,6
17068,6,6
17069,5,6
17070,7,0
17071,6,3
17072,2,6
17073,2,6
17074,6,4
17075,2,6
17076,3,3
17077,5,6
17078,2,6
17079,2,6
17080,4,3
17081,3,0
17082,6,3
17083,3,3
17084,3,6
17085,6,3
17086,3,6
17087,7,0
17088,3,3
17089,5,6
